Id,Name,Birthdate,Handedness,School,Draft,Year,Team,Age,Pos.,G,oWAR,dWAR,PA,ePA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HP,IB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,R/ePA,wRC+,WAR
14220,서호철,1996년 10월 16일,우투우타,순천남산초-순천이수중-효천고-동의대,19 NC 2차 9라운드 87순위,2023,NC,27,3B,114,1.57,0.73,435,429,397,50,114,17,3,5,152,41,4,5,20,8,0,51,9,6,4,0.287,0.331,0.383,0.714,0.115,97.1,2.3
14220,서호철,1996년 10월 16일,우투우타,순천남산초-순천이수중-효천고-동의대,19 NC 2차 9라운드 87순위,2024,NC,28,3B,141,1.32,0.11,567,561,512,68,146,19,3,10,201,61,1,3,30,16,0,101,15,6,3,0.285,0.342,0.393,0.735,0.123,93.3,1.44
14220,서호철,1996년 10월 16일,우투우타,순천남산초-순천이수중-효천고-동의대,19 NC 2차 9라운드 87순위,2025,NC,29,1B,103,-0.34,-0.48,292,282,263,25,70,7,1,3,88,30,7,3,8,7,0,51,7,10,4,0.266,0.301,0.335,0.636,0.081,65.5,-0.82
14221,최정원,2000년 06월 24일,우투좌타,서원초-청주중-청주고,19 NC 2차 7라운드 67순위,2021,NC,21,2B,72,0.82,0.37,238,234,212,40,60,4,2,0,68,8,10,7,18,4,0,40,0,4,0,0.283,0.35,0.321,0.671,0.106,84.2,1.19
14221,최정원,2000년 06월 24일,우투좌타,서원초-청주중-청주고,19 NC 2차 7라운드 67순위,2023,NC,23,2B,39,0.33,0.03,56,54,50,12,13,3,2,0,20,5,4,1,1,3,0,13,1,2,0,0.26,0.315,0.4,0.715,0.119,100.0,0.36
14221,최정원,2000년 06월 24일,우투좌타,서원초-청주중-청주고,19 NC 2차 7라운드 67순위,2024,NC,24,CF,65,0.57,0.06,155,154,131,33,37,5,0,1,45,14,7,3,17,4,0,34,1,1,2,0.282,0.377,0.344,0.721,0.131,99.0,0.64
14221,최정원,2000년 06월 24일,우투좌타,서원초-청주중-청주고,19 NC 2차 7라운드 67순위,2025,NC,25,CF,91,1.21,0.1,155,151,120,40,33,3,0,0,36,11,30,6,18,12,0,22,0,4,1,0.275,0.417,0.3,0.717,0.145,117.3,1.31
14224,터커,1990년 07월 06일,좌투좌타,미국 Florida(대),19 KIA 자유선발,2021,KIA,31,RF,127,0.5,-0.25,539,539,468,42,111,24,1,9,164,59,0,0,61,8,1,66,12,0,2,0.237,0.334,0.35,0.684,0.109,89.0,0.25
14571,안권수,1993년 04월 19일,우투좌타,-,20 두산 2차 10라운드 99순위,2022,두산,29,RF,76,0.81,-0.11,267,266,239,43,71,7,2,0,82,20,3,4,26,1,0,40,6,1,0,0.297,0.368,0.343,0.711,0.121,110.1,0.7
14571,안권수,1993년 04월 19일,우투좌타,-,20 두산 2차 10라운드 99순위,2023,롯데,30,LF,95,0.46,0.57,309,302,268,42,72,6,1,2,86,29,16,7,30,1,1,40,4,7,3,0.269,0.341,0.321,0.662,0.102,84.8,1.02
14577,김병휘,2001년 02월 16일,우투우타,효제초-홍은중-장충고,20 키움 2차 4라운드 37순위,2024,키움,23,SS,28,0.04,-0.21,71,70,59,6,10,3,0,1,16,3,0,0,6,5,0,26,0,1,0,0.169,0.3,0.271,0.571,0.081,61.7,-0.17
14580,박주홍,2001년 04월 16일,좌투좌타,하남-건대부중-장충고,20 키움 1차,2021,키움,20,LF,23,-0.47,0.23,56,56,47,4,5,2,0,0,7,3,1,1,9,0,0,21,1,0,0,0.106,0.25,0.149,0.399,0.016,13.3,-0.24
14580,박주홍,2001년 04월 16일,좌투좌타,하남-건대부중-장충고,20 키움 1차,2022,키움,21,LF,21,-0.06,0.02,57,56,49,4,11,1,1,0,14,3,0,0,8,0,1,18,1,0,0,0.224,0.333,0.286,0.619,0.093,83.1,-0.04
14580,박주홍,2001년 04월 16일,좌투좌타,하남-건대부중-장충고,20 키움 1차,2023,키움,22,1B,27,-0.6,-0.08,57,56,49,5,6,0,1,0,8,2,1,0,5,0,0,26,0,1,2,0.122,0.196,0.163,0.359,-0.012,-10.2,-0.69
14580,박주홍,2001년 04월 16일,좌투좌타,하남-건대부중-장충고,20 키움 1차,2024,키움,23,LF,25,-0.43,0.17,59,59,49,5,5,2,0,0,7,1,2,0,10,0,0,17,1,0,0,0.102,0.254,0.143,0.397,0.016,12.6,-0.26
14580,박주홍,2001년 04월 16일,좌투좌타,하남-건대부중-장충고,20 키움 1차,2025,키움,24,RF,102,0.27,-0.08,283,281,248,33,56,11,3,3,82,23,11,1,30,1,0,72,5,2,2,0.226,0.31,0.331,0.641,0.096,84.0,0.19
14584,현원회,2001년 07월 08일,우투우타,가동초-경상중-대구고,20 SK 2차 4라운드 40순위,2025,SSG,24,DH,21,-0.04,0.21,62,62,59,6,18,1,0,1,22,6,0,0,3,0,0,16,3,0,0,0.305,0.339,0.373,0.712,0.112,89.2,0.17
14586,류효승,1996년 07월 16일,우투우타,칠성초-경상중-상원고-성균관대,20 SK 2차 6라운드 60순위,2025,SSG,29,DH,27,0.43,-0.06,103,103,94,18,27,5,0,6,50,16,0,1,7,2,0,28,1,0,0,0.287,0.35,0.532,0.882,0.167,132.6,0.37
14587,최지훈,1997년 07월 23일,우투좌타,광주수창초-무등중-광주제일고-동국대,20 SK 2차 3라운드 30순위,2021,SSG,24,RF,136,1.85,0.52,534,526,461,75,121,19,6,5,167,45,26,6,51,8,0,71,6,8,6,0.262,0.342,0.362,0.704,0.114,90.1,2.38
14587,최지훈,1997년 07월 23일,우투좌타,광주수창초-무등중-광주제일고-동국대,20 SK 2차 3라운드 30순위,2022,SSG,25,CF,144,4.58,1.3,640,627,569,93,173,32,4,10,243,61,31,7,47,7,0,77,7,13,4,0.304,0.362,0.427,0.789,0.142,118.9,5.87
14587,최지훈,1997년 07월 23일,우투좌타,광주수창초-무등중-광주제일고-동국대,20 SK 2차 3라운드 30순위,2023,SSG,26,CF,117,1.65,-0.36,503,495,462,65,124,19,8,2,165,30,21,2,29,3,0,50,3,8,1,0.268,0.315,0.357,0.672,0.101,83.4,1.3
14587,최지훈,1997년 07월 23일,우투좌타,광주수창초-무등중-광주제일고-동국대,20 SK 2차 3라운드 30순위,2024,SSG,27,CF,125,2.09,-0.27,543,537,483,89,133,22,7,11,202,49,32,5,50,2,0,71,5,6,2,0.275,0.345,0.418,0.763,0.128,92.2,1.82
14587,최지훈,1997년 07월 23일,우투좌타,광주수창초-무등중-광주제일고-동국대,20 SK 2차 3라운드 30순위,2025,SSG,28,CF,140,2.25,0.05,574,568,517,66,147,16,4,7,192,45,28,7,43,5,2,87,2,4,5,0.284,0.342,0.371,0.713,0.116,93.8,2.3
14590,손호영,1994년 08월 23일,우투우타,부곡초-평촌중-충훈고-홍익대,20 LG 2차 3라운드 23순위,2022,LG,28,2B,36,0.36,-0.31,82,81,74,13,19,0,2,3,32,14,0,3,6,0,0,14,2,1,1,0.257,0.309,0.432,0.741,0.119,108.0,0.06
14590,손호영,1994년 08월 23일,우투우타,부곡초-평촌중-충훈고-홍익대,20 LG 2차 3라운드 23순위,2024,롯데,30,3B,100,3.04,-0.57,428,425,396,70,126,26,4,18,214,78,7,4,17,9,2,65,5,1,5,0.318,0.356,0.54,0.896,0.17,121.7,2.48
14590,손호영,1994년 08월 23일,우투우타,부곡초-평촌중-충훈고-홍익대,20 LG 2차 3라운드 23순위,2025,롯데,31,3B,97,0.24,-0.04,375,364,328,39,82,12,0,4,106,41,7,0,22,10,0,66,9,11,4,0.25,0.313,0.323,0.636,0.088,71.3,0.2
14591,이주형,2001년 04월 02일,우투좌타,해운대-센텀중-경남고,20 LG 2차 2라운드 13순위,2023,키움,22,CF,51,2.21,0.01,227,223,200,30,66,11,4,6,103,34,3,1,19,4,2,48,4,2,2,0.33,0.396,0.515,0.911,0.184,160.1,2.22
14591,이주형,2001년 04월 02일,우투좌타,해운대-센텀중-경남고,20 LG 2차 2라운드 13순위,2024,키움,23,RF,115,1.78,0.25,537,536,473,82,126,19,3,13,190,60,6,0,49,14,1,119,4,0,1,0.266,0.352,0.402,0.754,0.133,103.6,2.03
14591,이주형,2001년 04월 02일,우투좌타,해운대-센텀중-경남고,20 LG 2차 2라운드 13순위,2025,키움,24,CF,127,2.37,0.56,514,510,446,55,107,22,1,11,164,45,15,1,37,28,2,115,7,3,0,0.24,0.337,0.368,0.705,0.115,103.8,2.93
14592,라모스,1994년 12월 28일,우투좌타,멕시코 Canyons(대),20 LG 자유선발,2021,LG,27,1B,51,0.62,0.0,205,205,185,14,45,7,1,8,78,25,0,0,18,2,0,43,2,0,0,0.243,0.317,0.422,0.739,0.119,103.5,0.62
14597,박시원,2001년 05월 30일,우투좌타,광주서림초-광주동성중-광주제일고,20 NC 2차 2라운드 11순위,2024,NC,23,CF,55,-0.23,-0.2,158,156,141,17,33,5,1,2,46,17,3,0,14,0,0,46,2,2,1,0.234,0.301,0.326,0.627,0.08,60.9,-0.44
14597,박시원,2001년 05월 30일,우투좌타,광주서림초-광주동성중-광주제일고,20 NC 2차 2라운드 11순위,2025,NC,24,RF,52,-0.13,-0.28,60,59,54,12,11,2,0,1,16,4,1,0,5,0,0,18,1,1,0,0.204,0.271,0.296,0.567,0.064,50.7,-0.41
14599,알테어,1991년 01월 14일,우투우타,미국 Agua Fria(고),20 NC 자유선발,2021,NC,30,CF,143,4.62,0.33,565,564,492,83,134,19,2,32,253,84,20,5,57,11,2,156,6,0,5,0.272,0.358,0.514,0.872,0.166,131.9,4.96
14603,강현우,2001년 04월 13일,우투우타,부천원미-부천중-유신고,20 KT 2차 1라운드 2순위,2023,KT,22,C,53,-0.24,-0.02,111,110,103,11,20,6,0,1,29,11,0,1,6,1,0,17,3,1,0,0.194,0.245,0.282,0.527,0.046,38.1,-0.26
14603,강현우,2001년 04월 13일,우투우타,부천원미-부천중-유신고,20 KT 2차 1라운드 2순위,2025,KT,24,C,40,0.05,-0.16,78,75,64,5,12,1,0,1,16,8,0,0,10,0,0,14,1,3,1,0.188,0.293,0.25,0.543,0.068,55.5,-0.11
14606,천성호,1997년 10월 30일,우투좌타,광주화정초-충장중-진흥고-단국대,20 KT 2차 2라운드 12순위,2024,KT,27,2B,75,0.64,-0.33,255,254,234,41,69,8,3,1,86,17,7,0,18,1,0,43,5,1,1,0.295,0.346,0.368,0.714,0.116,84.6,0.31
14606,천성호,1997년 10월 30일,우투좌타,광주화정초-충장중-진흥고-단국대,20 KT 2차 2라운드 12순위,2025,KT,28,2B,31,0.37,0.55,81,81,67,10,14,5,1,0,21,7,0,1,10,4,0,12,1,0,0,0.209,0.346,0.313,0.659,0.115,91.9,0.92
14606,천성호,1997년 10월 30일,우투좌타,광주화정초-충장중-진흥고-단국대,20 KT 2차 2라운드 12순위,2025,LG,28,2B,52,0.03,-0.39,118,114,106,14,27,4,1,1,36,10,3,0,7,1,0,17,1,4,0,0.255,0.307,0.34,0.647,0.091,76.5,-0.37
14611,박민,2001년 06월 05일,우투우타,갈산초-성남중-야탑고,20 KIA 2차 1라운드 6순위,2025,KIA,24,3B,71,-0.21,0.06,105,102,94,11,19,5,0,1,27,6,1,0,5,3,0,33,1,3,0,0.202,0.265,0.287,0.552,0.055,47.0,-0.15
14612,홍종표,2000년 05월 02일,우투좌타,동막초-영남중-강릉고,20 KIA 2차 2라운드 16순위,2024,KIA,24,2B,100,0.48,-0.32,115,112,105,27,31,4,3,0,41,11,5,2,6,1,0,31,0,3,0,0.295,0.339,0.39,0.729,0.12,89.0,0.17
14612,홍종표,2000년 05월 02일,우투좌타,동막초-영남중-강릉고,20 KIA 2차 2라운드 16순위,2025,KIA,25,2B,44,-0.2,0.35,64,60,52,10,10,0,0,0,10,1,1,1,7,0,0,14,1,4,1,0.192,0.283,0.192,0.475,0.045,37.9,0.15
14618,김지찬,2001년 03월 08일,우투좌타,이천-모가중-라온고,20 삼성 2차 2라운드 15순위,2021,삼성,20,2B,120,1.13,-0.06,336,326,296,50,81,6,0,1,90,26,23,4,27,0,0,31,0,10,3,0.274,0.331,0.304,0.635,0.09,69.4,1.06
14618,김지찬,2001년 03월 08일,우투좌타,이천-모가중-라온고,20 삼성 2차 2라운드 15순위,2022,삼성,21,2B,113,2.66,0.32,429,410,361,62,101,7,6,0,120,25,25,4,45,2,0,64,2,19,2,0.28,0.361,0.332,0.693,0.116,96.8,2.98
14618,김지찬,2001년 03월 08일,우투좌타,이천-모가중-라온고,20 삼성 2차 2라운드 15순위,2023,삼성,22,2B,99,2.99,-0.51,355,348,291,59,85,4,2,1,96,18,13,1,48,9,0,36,1,7,0,0.292,0.408,0.33,0.738,0.144,119.3,2.48
14618,김지찬,2001년 03월 08일,우투좌타,이천-모가중-라온고,20 삼성 2차 2라운드 15순위,2024,삼성,23,CF,135,3.71,0.41,535,521,453,102,143,16,3,3,174,36,42,4,60,9,2,40,5,12,1,0.316,0.405,0.384,0.789,0.157,112.7,4.11
14618,김지찬,2001년 03월 08일,우투좌타,이천-모가중-라온고,20 삼성 2차 2라운드 15순위,2025,삼성,24,CF,90,1.41,-0.48,373,363,317,59,89,9,2,0,102,23,22,3,38,5,0,44,7,10,3,0.281,0.364,0.322,0.686,0.118,93.1,0.94
14629,마차도,1992년 02월 22일,우투우타,베네수엘라 Miguel De Cervantes(고),20 롯데 자유선발,2021,롯데,29,SS,134,2.89,0.76,539,535,466,83,130,21,1,5,168,58,8,5,58,4,1,65,9,4,7,0.279,0.359,0.361,0.72,0.121,94.6,3.65
14642,황성빈,1997년 12월 19일,우투좌타,관산초-안산중앙중-소래고-경남대,20 롯데 2차 5라운드 44순위,2022,롯데,25,CF,102,0.83,-0.82,353,346,320,62,94,12,4,1,117,16,10,12,22,2,0,55,2,7,2,0.294,0.341,0.366,0.707,0.113,94.3,0.0
14642,황성빈,1997년 12월 19일,우투좌타,관산초-안산중앙중-소래고-경남대,20 롯데 2차 5라운드 44순위,2023,롯데,26,LF,74,-0.63,0.71,191,183,170,22,36,5,2,0,45,8,9,5,12,1,0,27,1,8,0,0.212,0.268,0.265,0.533,0.051,42.3,0.08
14642,황성빈,1997년 12월 19일,우투좌타,관산초-안산중앙중-소래고-경남대,20 롯데 2차 5라운드 44순위,2024,롯데,27,CF,125,2.53,-0.13,406,400,366,94,117,15,8,4,160,26,51,10,31,2,0,56,3,6,1,0.32,0.375,0.437,0.812,0.153,109.0,2.41
14642,황성빈,1997년 12월 19일,우투좌타,관산초-안산중앙중-소래고-경남대,20 롯데 2차 5라운드 44순위,2025,롯데,28,CF,79,0.41,-0.27,273,270,246,43,63,4,4,1,78,22,25,4,18,4,0,46,3,3,2,0.256,0.315,0.317,0.632,0.089,72.2,0.14
14695,신준우,2001년 06월 21일,우투우타,대구수창초-경운중-대구고,20 키움 2차 2라운드 17순위,2021,키움,20,2B,56,-0.15,-0.07,51,50,42,7,7,3,0,0,10,4,0,1,4,3,0,21,1,1,1,0.167,0.28,0.238,0.518,0.051,42.5,-0.22
14695,신준우,2001년 06월 21일,우투우타,대구수창초-경운중-대구고,20 키움 2차 2라운드 17순위,2022,키움,21,SS,76,0.03,0.24,54,52,43,6,6,3,0,0,9,0,0,0,7,2,0,19,0,2,0,0.14,0.288,0.209,0.497,0.062,54.2,0.27
14699,전의산,2000년 11월 25일,우투좌타,수영초-개성중-경남고,20 SK 2차 1라운드 10순위,2022,SSG,22,1B,77,0.85,-0.35,266,264,241,36,60,15,1,13,116,45,0,0,24,0,3,84,6,0,1,0.249,0.316,0.481,0.797,0.137,113.9,0.5
14699,전의산,2000년 11월 25일,우투좌타,수영초-개성중-경남고,20 SK 2차 1라운드 10순위,2023,SSG,23,1B,56,-0.23,-0.05,153,153,134,11,27,6,0,4,45,21,0,2,15,3,0,40,1,0,1,0.201,0.294,0.336,0.63,0.089,74.0,-0.29
14699,전의산,2000년 11월 25일,우투좌타,수영초-개성중-경남고,20 SK 2차 1라운드 10순위,2024,SSG,24,1B,34,-1.01,-0.26,63,63,57,3,5,0,0,1,8,3,0,1,5,0,0,15,3,0,1,0.088,0.159,0.14,0.299,-0.051,-37.6,-1.27
14704,박정현,2001년 07월 27일,우투우타,부천북초-부천중-유신고,20 한화 2차 8라운드 78순위,2021,한화,20,SS,33,-0.49,0.1,120,117,107,10,21,4,0,0,25,9,1,0,9,0,0,32,1,3,1,0.196,0.256,0.234,0.49,0.031,25.7,-0.4
14704,박정현,2001년 07월 27일,우투우타,부천북초-부천중-유신고,20 한화 2차 8라운드 78순위,2022,한화,21,SS,81,0.05,0.87,220,218,205,23,50,4,1,3,65,19,6,1,12,1,0,56,2,2,0,0.244,0.289,0.317,0.606,0.074,63.9,0.92
14704,박정현,2001년 07월 27일,우투우타,부천북초-부천중-유신고,20 한화 2차 8라운드 78순위,2023,한화,22,SS,53,-0.32,-0.18,113,110,105,12,19,6,0,2,31,4,0,0,3,2,0,36,2,3,0,0.181,0.218,0.295,0.513,0.036,30.3,-0.5
14706,임종찬,2001년 09월 28일,우투좌타,우암초-청주중-북일고,20 한화 2차 3라운드 28순위,2021,한화,20,RF,42,-1.02,-0.22,146,144,131,9,20,5,0,1,28,8,0,1,12,1,0,49,2,2,0,0.153,0.229,0.214,0.443,0.014,11.8,-1.24
14706,임종찬,2001년 09월 28일,우투좌타,우암초-청주중-북일고,20 한화 2차 3라운드 28순위,2022,한화,21,RF,20,-0.32,0.04,57,57,53,2,10,1,0,2,17,6,0,1,3,0,1,23,1,0,1,0.189,0.228,0.321,0.549,0.045,38.0,-0.28
14706,임종찬,2001년 09월 28일,우투좌타,우암초-청주중-북일고,20 한화 2차 3라운드 28순위,2024,한화,23,CF,24,-0.19,-0.03,64,64,57,10,9,3,2,0,16,7,0,1,6,1,0,19,2,0,0,0.158,0.25,0.281,0.531,0.048,35.5,-0.22
14707,최인호,2000년 01월 30일,우투좌타,송정동초-광주동성중-포철고,20 한화 2차 6라운드 58순위,2021,한화,21,LF,49,0.16,0.38,164,164,136,17,28,6,0,4,46,23,2,1,24,2,0,43,1,0,2,0.206,0.329,0.338,0.667,0.105,88.2,0.54
14707,최인호,2000년 01월 30일,우투좌타,송정동초-광주동성중-포철고,20 한화 2차 6라운드 58순위,2023,한화,23,LF,41,0.86,0.28,148,146,131,23,39,5,3,2,56,11,1,0,10,4,0,22,2,2,1,0.298,0.363,0.427,0.79,0.146,125.0,1.14
14707,최인호,2000년 01월 30일,우투좌타,송정동초-광주동성중-포철고,20 한화 2차 6라운드 58순위,2024,한화,24,LF,82,0.9,0.32,244,240,210,37,60,13,2,2,83,22,3,0,25,3,0,31,3,4,2,0.286,0.367,0.395,0.762,0.139,102.2,1.21
14707,최인호,2000년 01월 30일,우투좌타,송정동초-광주동성중-포철고,20 한화 2차 6라운드 58순위,2025,한화,25,DH,78,0.15,-0.1,159,158,139,7,36,9,0,2,51,19,1,0,13,5,0,29,5,1,1,0.259,0.342,0.367,0.709,0.118,96.9,0.05
14716,김한별,2001년 01월 18일,우투우타,효제초-선린중-배재고,20 NC 2차 7라운드 61순위,2023,NC,22,SS,79,-0.49,0.09,105,103,97,8,21,0,1,0,23,4,0,3,4,2,0,23,6,2,0,0.216,0.262,0.237,0.499,0.038,32.2,-0.4
14716,김한별,2001년 01월 18일,우투우타,효제초-선린중-배재고,20 NC 2차 7라운드 61순위,2024,NC,23,SS,40,0.25,-0.31,50,50,44,8,14,1,0,0,15,3,0,0,2,4,0,9,2,0,0,0.318,0.4,0.341,0.741,0.148,109.8,-0.06
14716,김한별,2001년 01월 18일,우투우타,효제초-선린중-배재고,20 NC 2차 7라운드 61순위,2025,NC,24,2B,76,0.43,0.07,72,70,64,14,20,2,0,0,22,5,1,0,3,3,0,5,2,2,0,0.313,0.371,0.344,0.715,0.121,99.1,0.5
14736,박지훈,2000년 09월 07일,우투우타,김해삼성초-경남중-마산고,20 두산 2차 5라운드 49순위,2025,두산,25,3B,37,1.0,-0.18,55,54,48,11,20,4,0,1,27,8,1,0,5,1,0,12,1,1,0,0.417,0.481,0.563,1.044,0.239,203.7,0.82
14737,오명진,2001년 09월 04일,우투좌타,대전신흥초-한밭중-북일고,20 두산 2차 6라운드 59순위,2025,두산,24,2B,107,1.15,0.65,371,363,331,38,87,14,4,4,121,41,5,3,27,3,1,94,3,7,3,0.263,0.321,0.366,0.687,0.105,89.8,1.8
14738,양찬열,1997년 05월 25일,우투좌타,서울상수초-건대부중-장충고-단국대,20 두산 2차 8라운드 79순위,2022,두산,25,RF,41,0.33,0.18,94,93,82,15,20,4,0,3,33,12,0,0,11,0,0,23,2,1,0,0.244,0.333,0.402,0.735,0.125,109.9,0.51
14738,양찬열,1997년 05월 25일,우투좌타,서울상수초-건대부중-장충고-단국대,20 두산 2차 8라운드 79순위,2023,두산,26,RF,44,-0.02,0.15,99,99,88,15,21,2,2,0,27,6,3,2,9,1,0,23,1,0,1,0.239,0.313,0.307,0.62,0.087,78.0,0.13
14742,러셀,1994년 01월 23일,우투우타,-,20 키움 자유선발,2023,키움,29,SS,59,1.22,-0.2,239,239,220,20,63,11,1,4,88,42,1,0,17,1,1,39,5,0,1,0.286,0.339,0.4,0.739,0.123,106.4,1.02
14752,알몬테,1989년 06월 10일,우투양타,도미니카 Cenapec(고),21 KT 자유선발,2021,KT,32,LF,60,0.42,-0.24,250,250,225,18,61,9,0,7,91,36,1,0,22,1,0,50,9,0,2,0.271,0.336,0.404,0.74,0.122,96.8,0.18
14757,피렐라,1989년 11월 21일,우투우타,베네수엘라 Manuel Segundo Sanchez(고),21 삼성 자유선발,2021,삼성,32,LF,140,2.64,-0.17,621,619,553,102,158,25,2,29,274,97,9,6,57,8,2,89,8,0,3,0.286,0.359,0.495,0.854,0.161,126.2,2.47
14757,피렐라,1989년 11월 21일,우투우타,베네수엘라 Manuel Segundo Sanchez(고),21 삼성 자유선발,2022,삼성,33,LF,141,7.06,-0.41,630,619,561,102,192,33,4,28,317,109,15,5,55,12,12,81,19,0,2,0.342,0.411,0.565,0.976,0.205,170.8,6.65
14757,피렐라,1989년 11월 21일,우투우타,베네수엘라 Manuel Segundo Sanchez(고),21 삼성 자유선발,2023,삼성,34,LF,139,1.62,-0.96,605,605,557,66,159,28,1,16,237,80,6,4,42,4,5,69,20,0,2,0.285,0.339,0.425,0.764,0.13,107.9,0.66
14761,힐리,1992년 01월 10일,우투우타,미국 Oregon(대),21 한화 자유선발,2021,한화,29,1B,67,-0.03,0.27,268,268,249,27,64,11,1,7,98,37,2,1,16,2,0,58,6,0,1,0.257,0.306,0.394,0.7,0.105,86.3,0.24
14762,프레이타스,1989년 03월 18일,우투우타,미국 Elk Grove(고),21 키움 자유선발,2021,키움,32,1B,43,-0.31,-0.22,148,148,139,13,36,10,0,2,52,14,0,0,7,1,0,29,7,0,1,0.259,0.297,0.374,0.671,0.091,76.3,-0.53
14765,김주원,2002년 07월 30일,우투양타,삼일초-안산중앙중-유신고,21 NC 2차 1라운드 6순위,2021,NC,19,2B,69,0.73,0.2,189,187,166,20,40,7,1,5,64,16,6,2,17,2,0,57,5,2,2,0.241,0.316,0.386,0.702,0.107,84.7,0.93
14765,김주원,2002년 07월 30일,우투양타,삼일초-안산중앙중-유신고,21 NC 2차 1라운드 6순위,2022,NC,20,SS,96,2.2,1.1,326,316,273,35,61,9,3,10,106,47,10,3,30,14,1,89,4,9,0,0.223,0.331,0.388,0.719,0.126,107.3,3.3
14765,김주원,2002년 07월 30일,우투양타,삼일초-안산중앙중-유신고,21 NC 2차 1라운드 6순위,2023,NC,21,SS,127,2.37,-0.07,474,466,403,56,94,9,2,10,137,54,15,3,44,15,1,106,6,8,4,0.233,0.328,0.34,0.668,0.106,89.8,2.3
14765,김주원,2002년 07월 30일,우투양타,삼일초-안산중앙중-유신고,21 NC 2차 1라운드 6순위,2024,NC,22,SS,134,3.19,0.68,475,466,385,61,97,18,2,9,146,49,16,6,51,25,1,111,5,9,5,0.252,0.371,0.379,0.75,0.143,108.4,3.87
14765,김주원,2002년 07월 30일,우투양타,삼일초-안산중앙중-유신고,21 NC 2차 1라운드 6순위,2025,NC,23,SS,144,6.27,0.06,624,620,539,98,156,26,8,15,243,65,44,11,63,16,1,111,8,4,2,0.289,0.379,0.451,0.83,0.162,131.1,6.33
14771,안재석,2002년 02월 15일,우투좌타,성내초-배재중-서울고,21 두산 1차,2021,두산,19,2B,96,0.66,0.13,224,224,200,28,51,8,2,2,69,14,1,0,16,4,0,53,4,0,4,0.255,0.317,0.345,0.662,0.094,81.0,0.79
14771,안재석,2002년 02월 15일,우투좌타,성내초-배재중-서울고,21 두산 1차,2022,두산,20,SS,99,0.19,0.51,264,260,235,22,50,10,0,3,69,17,4,0,19,4,1,71,5,4,2,0.213,0.281,0.294,0.575,0.067,61.1,0.71
14771,안재석,2002년 02월 15일,우투좌타,성내초-배재중-서울고,21 두산 1차,2023,두산,21,SS,27,-0.11,0.21,68,68,64,8,12,2,1,1,19,5,2,0,3,0,0,12,0,0,1,0.188,0.221,0.297,0.518,0.035,30.9,0.1
14771,안재석,2002년 02월 15일,우투좌타,성내초-배재중-서울고,21 두산 1차,2025,두산,23,SS,35,1.41,0.37,147,145,135,25,43,16,1,4,73,20,2,1,11,0,1,27,3,1,0,0.319,0.37,0.541,0.911,0.177,149.4,1.77
14777,권동진,1998년 09월 12일,우투좌타,제주신광초-세광중-세광고-원광대,21 KT 2차 1라운드 5순위,2021,KT,23,2B,86,0.57,-0.24,86,85,67,21,17,5,0,1,25,6,3,3,18,0,0,30,0,1,0,0.254,0.412,0.373,0.785,0.16,127.4,0.33
14777,권동진,1998년 09월 12일,우투좌타,제주신광초-세광중-세광고-원광대,21 KT 2차 1라운드 5순위,2025,KT,27,SS,123,0.52,-0.11,309,303,271,34,61,12,3,1,82,25,3,1,30,1,0,91,8,6,1,0.225,0.304,0.303,0.607,0.084,68.4,0.4
14783,이영빈,2002년 06월 17일,우투좌타,대전중구-충남중-세광고,21 LG 2차 1라운드 7순위,2021,LG,19,SS,72,0.17,-0.15,169,167,148,21,36,9,0,2,51,16,6,3,15,3,0,51,1,2,1,0.243,0.323,0.345,0.668,0.1,85.4,0.02
14783,이영빈,2002년 06월 17일,우투좌타,대전중구-충남중-세광고,21 LG 2차 1라운드 7순위,2022,LG,20,2B,60,-0.11,0.13,83,83,76,16,14,3,0,1,20,5,0,0,7,0,0,25,3,0,0,0.184,0.253,0.263,0.516,0.046,41.1,0.02
14783,이영빈,2002년 06월 17일,우투좌타,대전중구-충남중-세광고,21 LG 2차 1라운드 7순위,2024,LG,22,1B,31,-0.12,-0.05,71,69,63,11,14,2,0,2,22,12,0,1,4,0,0,20,0,2,2,0.222,0.261,0.349,0.61,0.059,45.5,-0.17
14783,이영빈,2002년 06월 17일,우투좌타,대전중구-충남중-세광고,21 LG 2차 1라운드 7순위,2025,LG,23,2B,44,-0.06,-0.08,75,74,72,12,15,1,1,3,27,9,1,0,1,0,0,35,1,1,1,0.208,0.216,0.375,0.591,0.051,42.3,-0.14
14785,김휘집,2002년 01월 01일,우투우타,양목초-대치중-신일고,21 키움 2차 1라운드 9순위,2021,키움,19,2B,34,-0.33,-0.3,89,86,70,9,9,1,0,1,13,8,1,0,13,2,0,23,0,3,1,0.129,0.279,0.186,0.465,0.042,35.3,-0.63
14785,김휘집,2002년 01월 01일,우투우타,양목초-대치중-신일고,21 키움 2차 1라운드 9순위,2022,키움,20,SS,112,1.89,-0.93,393,390,333,40,74,12,1,8,112,36,0,0,39,14,0,115,6,3,4,0.222,0.326,0.336,0.662,0.107,93.8,0.96
